Indicador;Situación profesional y tipo de jornada;periodo;Total
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2023-3T hasta 2024-2T;13,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2023-2T hasta 2024-1T;14,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2023-1T hasta 2023-4T;14,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2022-4T hasta 2023-3T;15,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2022-3T hasta 2023-2T;15,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2022-2T hasta 2023-1T;16,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2022-1T hasta 2022-4T;18,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2021-4T hasta 2022-3T;19,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2021-3T hasta 2022-2T;20,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2021-2T hasta 2022-1T;21,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2021-1T hasta 2021-4T;21,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2020-4T hasta 2021-3T;21,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2020-3T hasta 2021-2T;20,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2020-2T hasta 2021-1T;19,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2020-1T hasta 2020-4T;20,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2019-4T hasta 2020-3T;20,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2019-3T hasta 2020-2T;21,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2019-2T hasta 2020-1T;22,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2019-1T hasta 2019-4T;22,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2018-4T hasta 2019-3T;22,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2018-3T hasta 2019-2T;22,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2018-2T hasta 2019-1T;22,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2018-1T hasta 2018-4T;22,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2017-4T hasta 2018-3T;22,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2017-3T hasta 2018-2T;22,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2017-2T hasta 2018-1T;22,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2017-1T hasta 2017-4T;22,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2016-4T hasta 2017-3T;22,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2016-3T hasta 2017-2T;22,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2016-2T hasta 2017-1T;21,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2016-1T hasta 2016-4T;21,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2015-4T hasta 2016-3T;21,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2015-3T hasta 2016-2T;21,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2015-2T hasta 2016-1T;21,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2015-1T hasta 2015-4T;20,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2014-4T hasta 2015-3T;20,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2014-3T hasta 2015-2T;20,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2014-2T hasta 2015-1T;19,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2014-1T hasta 2014-4T;19,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2013-4T hasta 2014-3T;19,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2013-3T hasta 2014-2T;19,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2013-2T hasta 2014-1T;19,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2013-1T hasta 2013-4T;19,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2012-4T hasta 2013-3T;18,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2012-3T hasta 2013-2T;18,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2012-2T hasta 2013-1T;19,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2012-1T hasta 2012-4T;19,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2011-4T hasta 2012-3T;19,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2011-3T hasta 2012-2T;20,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2011-2T hasta 2012-1T;20,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Situación profesional: Asalariados: Contrato temporal;De 2011-1T hasta 2011-4T;21,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2025-1T hasta 2025-4T;86,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2024-4T hasta 2025-3T;86,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2024-3T hasta 2025-2T;86,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2024-2T hasta 2025-1T;86,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2024-1T hasta 2024-4T;86,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2023-4T hasta 2024-3T;86,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2023-3T hasta 2024-2T;86,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2023-2T hasta 2024-1T;86,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2023-1T hasta 2023-4T;86,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2022-4T hasta 2023-3T;86,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2022-3T hasta 2023-2T;86,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2022-2T hasta 2023-1T;86,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2022-1T hasta 2022-4T;86,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2021-4T hasta 2022-3T;86,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2021-3T hasta 2022-2T;86,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2021-2T hasta 2022-1T;86,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2021-1T hasta 2021-4T;86,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2020-4T hasta 2021-3T;85,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2020-3T hasta 2021-2T;85,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2020-2T hasta 2021-1T;86,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2020-1T hasta 2020-4T;86,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2019-4T hasta 2020-3T;85,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2019-3T hasta 2020-2T;85,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2019-2T hasta 2020-1T;85,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2019-1T hasta 2019-4T;85,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2018-4T hasta 2019-3T;85,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2018-3T hasta 2019-2T;85,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2018-2T hasta 2019-1T;85,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2018-1T hasta 2018-4T;85,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2017-4T hasta 2018-3T;85,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2017-3T hasta 2018-2T;85,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2017-2T hasta 2018-1T;85,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2017-1T hasta 2017-4T;85,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2016-4T hasta 2017-3T;84,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2016-3T hasta 2017-2T;84,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2016-2T hasta 2017-1T;84,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2016-1T hasta 2016-4T;84,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2015-4T hasta 2016-3T;84,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2015-3T hasta 2016-2T;84,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2015-2T hasta 2016-1T;84,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2015-1T hasta 2015-4T;84,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2014-4T hasta 2015-3T;84,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2014-3T hasta 2015-2T;84,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2014-2T hasta 2015-1T;84,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2014-1T hasta 2014-4T;84,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2013-4T hasta 2014-3T;84,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2013-3T hasta 2014-2T;84,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2013-2T hasta 2014-1T;84,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2013-1T hasta 2013-4T;84,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2012-4T hasta 2013-3T;84,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2012-3T hasta 2013-2T;84,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2012-2T hasta 2013-1T;85,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2012-1T hasta 2012-4T;85,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2011-4T hasta 2012-3T;85,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2011-3T hasta 2012-2T;86,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2011-2T hasta 2012-1T;86,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo completo;De 2011-1T hasta 2011-4T;86,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2025-1T hasta 2025-4T;13,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2024-4T hasta 2025-3T;13,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2024-3T hasta 2025-2T;13,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2024-2T hasta 2025-1T;13,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2024-1T hasta 2024-4T;13,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2023-4T hasta 2024-3T;13,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2023-3T hasta 2024-2T;13,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2023-2T hasta 2024-1T;13,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2023-1T hasta 2023-4T;13,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2022-4T hasta 2023-3T;13,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2022-3T hasta 2023-2T;13,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2022-2T hasta 2023-1T;13,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2022-1T hasta 2022-4T;13,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2021-4T hasta 2022-3T;13,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2021-3T hasta 2022-2T;13,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2021-2T hasta 2022-1T;13,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2021-1T hasta 2021-4T;13,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2020-4T hasta 2021-3T;14,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2020-3T hasta 2021-2T;14,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2020-2T hasta 2021-1T;13,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2020-1T hasta 2020-4T;14,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2019-4T hasta 2020-3T;14,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2019-3T hasta 2020-2T;14,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2019-2T hasta 2020-1T;14,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2019-1T hasta 2019-4T;14,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2018-4T hasta 2019-3T;14,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2018-3T hasta 2019-2T;14,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2018-2T hasta 2019-1T;14,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2018-1T hasta 2018-4T;14,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2017-4T hasta 2018-3T;14,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2017-3T hasta 2018-2T;14,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2017-2T hasta 2018-1T;14,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2017-1T hasta 2017-4T;15,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2016-4T hasta 2017-3T;15,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2016-3T hasta 2017-2T;15,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2016-2T hasta 2017-1T;15,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2016-1T hasta 2016-4T;15,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2015-4T hasta 2016-3T;15,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2015-3T hasta 2016-2T;15,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2015-2T hasta 2016-1T;15,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2015-1T hasta 2015-4T;15,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2014-4T hasta 2015-3T;15,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2014-3T hasta 2015-2T;15,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Tipo de jornada: Tiempo parcial;De 2014-2T hasta 2015-1T;15,9
